Width,Height,Density,Mean_Actual_Density,Std_Actual_Density,d_min,Mean_Actual_d_min,Std_Actual_d_min,Maps_Accepted,Maps_Rejected,Map_Acceptance_Rate,Density_Failure_Rate,Connectivity_Failure_Rate,Gen_Time,Reachability_Rate,Path_Found_Count,Path_Failure_Count,Mean_Path_Length,P10_Path_Length,P50_Path_Length,P90_Path_Length,Mean_Tortuosity,Mean_Stretch_Ratio,P10_Tortuosity,P50_Tortuosity,P90_Tortuosity,Min_Corridor_Width,Mean_Corridor_Width,P10_Corridor_Width
40,40,0.15,0.1522959375,0.0021659292490104013,20,21.059714618310394,1.1234331194725216,100,0,1.0,0.0,0.0,1.2682853579521178,1.0,1000,0,29.097018839999947,22.86608199999994,28.30915999999995,36.31418799999994,1.0806885707670852,1.0806885707670852,1.043186903710587,1.0786624082419682,1.1240752799122373,0.4,0.4365288879844499,0.4
40,40,0.15,0.1520401875,0.0021499955041740806,24,24.730214252224524,0.7541692779426546,100,0,1.0,0.0,0.0,1.2857403016090394,1.0,1000,0,31.563737619999934,26.59010999999996,30.702949999999973,38.004307999999945,1.0823705243989712,1.0823705243989712,1.0408443129385925,1.0772659882222126,1.124022027534197,0.4,0.4230075048268239,0.4
40,40,0.2,0.20241950000000003,0.0023966326116031987,8,10.438813019536134,2.3994306968475585,100,0,1.0,0.0,0.0,1.2204354000091553,1.0,1000,0,22.424270399999966,11.383605999999988,21.492889999999964,34.638445999999924,1.1072013486999321,1.1072013486999321,1.0403307809713265,1.0812138654496175,1.18910870249279,0.4,0.5185603418902865,0.4
40,40,0.2,0.20205575000000003,0.0022345549193295788,12,13.971350079437979,2.1105837605339812,100,0,1.0,0.0,0.0,1.2287295317649842,1.0,1000,0,24.850518619999956,15.28649999999997,24.277209999999968,35.424127999999946,1.1006785313786154,1.1006785313786154,1.0445454454210004,1.0824921295901988,1.170270998176526,0.4,0.46692932895912176,0.4
40,40,0.2,0.20207468750000004,0.0019925137968076247,16,17.289831130829437,1.2229976680989083,100,0,1.0,0.0,0.0,1.226187255382538,1.0,1000,0,26.77659697999995,19.22762399999996,25.720399999999948,35.55951599999997,1.1056539885224643,1.1056539885224643,1.051568385217213,1.0850001681185701,1.1796514548279355,0.4,0.42085759228794745,0.4
40,40,0.25,0.25227643750000006,0.0022492338721704238,8,10.6270007392357,2.243691838719353,100,1,1.0,0.0,0.01,1.1360692501068115,1.0,1000,0,23.49987237999996,12.241831999999997,23.35057999999995,35.16317999999993,1.1371980089274945,1.1371980089274945,1.0504879721822649,1.0899306338123522,1.2571865480911486,0.4,0.46238761266808703,0.4
40,40,0.2,0.20228462500000005,0.002230899906007664,20,21.176893700207962,1.1441276755432739,100,0,1.0,0.0,0.0,1.2315422081947327,1.0,1000,0,29.627879079999946,23.192825999999954,28.87631999999996,37.35104799999991,1.1034783342443126,1.1034783342443126,1.047762867217726,1.0837057684815241,1.1762113626429382,0.4,0.4137508612635587,0.4
40,40,0.2,0.2020845000000001,0.002113109283437568,24,24.780801900508926,0.7673004760232545,100,0,1.0,0.0,0.0,1.2270953369140625,1.0,1000,0,31.93903961999994,27.013951999999943,30.997619999999955,37.92116799999994,1.0976461821880912,1.0976461821880912,1.0549189040774358,1.0842796850293916,1.1529716848796052,0.4,0.4025521758054825,0.4
40,40,0.3,0.30197868750000006,0.0020636992905263022,8,10.723704818756206,2.330803404475258,100,0,1.0,0.0,0.0,1.1196835088729857,1.0,1000,0,24.53320289999996,12.389753999999979,23.661229999999946,37.375953999999915,1.18796553642152,1.18796553642152,1.0545590873248398,1.1113113820272837,1.374978770228021,0.4,0.4356073879405236,0.4
40,40,0.25,0.25203825,0.00196808506231312,16,17.524840219747794,1.946343078349184,100,0,1.0,0.0,0.0,1.185108551979065,1.0,1000,0,28.723973099999952,19.623419999999946,27.418919999999932,39.40122199999991,1.1389996087732015,1.1389996087732015,1.0612730781305797,1.1035682513992215,1.253010228240439,0.4,0.4088568482762434,0.4
40,40,0.25,0.2521574375,0.0018836624264232573,12,14.09871576273746,1.9529332742982288,100,0,1.0,0.0,0.0,1.1873712468147277,1.0,1000,0,25.519258459999953,15.242245999999989,24.770699999999962,36.43513599999995,1.1326314574617833,1.1326314574617833,1.0525667754220913,1.0962833721399345,1.2371832304081098,0.4,0.42514706458353463,0.4
40,40,0.25,0.25192581250000007,0.0018901352991833112,20,21.2317476466046,1.2380634676936793,100,0,1.0,0.0,0.0,1.2101540970802307,1.0,1000,0,30.627262219999945,23.862357999999958,29.933419999999956,38.40347399999992,1.1328895323869712,1.1328895323869712,1.0651083594318211,1.1114402580444431,1.232056888299599,0.4,0.40174164078649993,0.4
40,40,0.25,0.2523086875000001,0.0021553535989991875,24,24.76718173503449,0.8662894112842886,100,0,1.0,0.0,0.0,1.1916174817085265,1.0,1000,0,32.55066733999994,27.341049999999942,31.609749999999952,38.95833199999995,1.1237207622207301,1.1237207622207301,1.0630496734534824,1.1103027909253704,1.2047409922055647,0.4,0.4006,0.4
40,40,0.3,0.30227856250000007,0.0020342265220394417,12,14.03518516498275,2.043417846531032,100,1,1.0,0.0,0.01,1.1251792788505555,1.0,1000,0,27.274462319999955,15.655849999999965,26.089339999999957,40.17891599999992,1.1924484326453404,1.1924484326453404,1.057988597150067,1.128786206946614,1.403267547984772,0.4,0.4108630591775965,0.4
40,40,0.3,0.301648375,0.0019279969811633524,16,17.756955917975535,1.8730228420992032,100,1,1.0,0.0,0.01,1.1225348234176635,1.0,1000,0,30.20931103999995,20.286969999999954,28.905019999999958,42.024707999999876,1.2092942236396849,1.2092942236396849,1.0704317406966013,1.1437464264037935,1.4137619079631814,0.4,0.4034472135955,0.4
40,40,0.3,0.3017739375000001,0.0019525756337383593,20,21.38476014674769,1.3099794695608165,100,1,1.0,0.0,0.01,1.1155992341041565,1.0,1000,0,32.53458345999994,24.32224399999998,31.74021999999993,41.67886399999997,1.187645783747897,1.187645783747897,1.0703188183950942,1.1439553230395436,1.3925561053131141,0.4,0.4000000000000001,0.4
40,40,0.35,0.35176800000000014,0.0015938081558017055,12,14.291776308530629,2.370636944611807,100,5,1.0,0.0,0.05,1.0790029048919678,1.0,1000,0,30.24314485999995,17.010703999999976,29.20412999999995,43.859037999999934,1.320170346350649,1.320170346350649,1.073372945925171,1.1841409251344244,1.7002346291853196,0.4,0.4023785844453985,0.4
40,40,0.35,0.35178168750000005,0.0015906875613924659,8,10.517661055393154,2.641160563281623,100,5,1.0,0.0,0.05,1.0765177011489868,1.0,1000,0,26.591263639999962,12.798341999999998,25.97187999999995,40.44560799999994,1.2806619372419887,1.2806619372419887,1.0683557978493115,1.163709893198605,1.5568640429034124,0.4,0.41794414592991,0.4
40,40,0.35,0.35199725,0.0019493931988570164,16,17.737642314275757,1.6931200284242702,100,4,1.0,0.0,0.04,1.0556268763542176,1.0,1000,0,32.79222167999996,20.89940399999998,30.753539999999955,46.21986399999993,1.3402996218787193,1.3402996218787193,1.0795456106534125,1.1879469582246438,1.778819600931904,0.4,0.4000000000000001,0.4
40,40,0.35,0.3520705625,0.0019414802453202335,20,21.303642552364316,1.2642524487052675,100,3,1.0,0.0,0.03,1.0706623578071595,1.0,1000,0,36.572842339999944,25.701471999999967,34.73548999999995,49.79033399999991,1.3348863814859802,1.3348863814859802,1.0867560267746146,1.2226429327816442,1.7164618906730789,0.4,0.4000000000000001,0.4
40,40,0.3,0.30200037500000004,0.0020693852536743697,24,24.9172107886428,0.9825000581933131,100,1,1.0,0.0,0.01,1.1248829317092897,1.0,1000,0,35.615098199999935,28.57306399999995,34.52630999999991,44.1212799999999,1.2033857483536072,1.2033857483536072,1.0800053322776604,1.1530661359652483,1.3742845265469754,0.4,0.4006,0.4
40,40,0.4,0.40180637500000016,0.0020277668173695556,8,10.758585236823533,2.255284627561831,100,20,1.0,0.0,0.2,1.0355757641792298,1.0,1000,0,28.691489379999965,13.106267999999991,26.471589999999967,47.48489199999991,1.44105946664189,1.44105946664189,1.0707802596208118,1.215751128664218,2.0380557891196602,0.4,0.41003795278112126,0.4
40,40,0.35,0.35178162500000004,0.0021031490191793533,24,24.933737800079093,0.9857060097925028,100,5,1.0,0.0,0.05,1.0610351634025574,1.0,1000,0,38.44177799999995,28.91128799999994,36.68725999999992,49.692163999999885,1.291177430962635,1.291177430962635,1.0847729068893053,1.1954428100102175,1.5961326922591998,0.4,0.4000000000000001,0.4
40,40,0.4,0.40163637500000005,0.0015746907880993452,12,14.076706245697403,2.1498128180818643,100,20,1.0,0.0,0.2,1.0377444338798523,1.0,1000,0,32.339667299999974,16.60739199999999,29.42158999999998,52.32051199999991,1.452808758798065,1.452808758798065,1.0762487052880785,1.2250870124290065,2.202816160405748,0.4,0.4017211102550929,0.4
40,40,0.4,0.40151568750000005,0.001589427839025389,24,24.814294149831383,0.9562010213034178,100,11,1.0,0.0,0.11,0.6440106797218322,1.0,1000,0,44.17338163999996,31.55412799999995,41.92394999999995,60.66943799999997,1.4891792876862386,1.4891792876862386,1.1164790705566645,1.3592887098623754,2.064326588885493,0.4,0.4000000000000001,0.4
40,40,0.4,0.4019342500000001,0.001620637046812138,16,17.741409499873917,1.5354562572344503,100,16,1.0,0.0,0.16,0.6764191126823426,1.0,1000,0,36.580588379999966,22.141351999999973,33.45708999999996,55.31205599999996,1.479120494784459,1.479120494784459,1.0868695832809534,1.2808353230785388,2.080244071015498,0.4,0.40080000000000005,0.4
40,40,0.4,0.4018086250000001,0.0020538986898396444,20,21.37435699531652,1.412693705937309,100,20,1.0,0.0,0.2,0.6904216432571411,1.0,1000,0,40.17622093999997,26.378983999999953,37.22956999999994,58.83773800000008,1.4899890196110512,1.4899890196110512,1.1097725792878292,1.324486981002049,2.1247272913893145,0.4,0.4000000000000001,0.4
