  (swarm_rl) PS D:\Swarm\BTP\Phase B\Phase_B5_Synchronization\v10_IEEE_Final\Claud> python validate_topology_regime.py

  --- Validating Regime: 30.0x30.0 | Density: 0.20 ---
    [INFO] Computational Raster Resolution: 0.1m
    Attempt 12 -> Valid: 10/500 (Rejects: 0 corridor, 2 reachability)
    Attempt 446 -> Valid: 330/500 (Rejects: 0 corridor, 116 reachability)
    Attempt 456 -> Valid: 340/500 (Rejects: 0 corridor, 116 reachability)
    Attempt 473 -> Valid: 350/500 (Rejects: 0 corridor, 123 reachability)
    Attempt 488 -> Valid: 360/500 (Rejects: 0 corridor, 128 reachability)
    Attempt 509 -> Valid: 370/500 (Rejects: 0 corridor, 139 reachability)
    Attempt 523 -> Valid: 380/500 (Rejects: 0 corridor, 143 reachability)
    Attempt 537 -> Valid: 390/500 (Rejects: 0 corridor, 147 reachability)
    Attempt 548 -> Valid: 400/500 (Rejects: 0 corridor, 148 reachability)
    Attempt 561 -> Valid: 410/500 (Rejects: 0 corridor, 151 reachability)
    Attempt 573 -> Valid: 420/500 (Rejects: 0 corridor, 153 reachability)
    Attempt 585 -> Valid: 430/500 (Rejects: 0 corridor, 155 reachability)
    Attempt 599 -> Valid: 440/500 (Rejects: 0 corridor, 159 reachability)
    Attempt 614 -> Valid: 450/500 (Rejects: 0 corridor, 164 reachability)
    Attempt 628 -> Valid: 460/500 (Rejects: 0 corridor, 168 reachability)
    Attempt 640 -> Valid: 470/500 (Rejects: 0 corridor, 170 reachability)
    Attempt 652 -> Valid: 480/500 (Rejects: 0 corridor, 172 reachability)
    Attempt 666 -> Valid: 490/500 (Rejects: 0 corridor, 176 reachability)
    Attempt 677 -> Valid: 500/500 (Rejects: 0 corridor, 177 reachability)
  Validation complete in 303.26s

  =========================================================
              GEOMETRIC REACHABILITY TABLE
  =========================================================
  Regime               | Total Attempts  | Reach Rejections   | Corridor Rejects   | Reachability Rate
  -----------------------------------------------------------------------------------------------
  30x30 D=0.20         | 584             | 84                 | 0                  | 85.6%
  30x30 D=0.25         | 598             | 98                 | 0                  | 83.6%
  30x30 D=0.30         | 653             | 153                | 0                  | 76.6%
  30x30 D=0.35         | 766             | 266                | 0                  | 65.3%
  40x40 D=0.25         | 592             | 92                 | 0                  | 84.5%
  40x40 D=0.30         | 626             | 126                | 0                  | 79.9%
  40x40 D=0.35         | 677             | 177                | 0                  | 73.9%

  =========================================================
                MAP GENERATION EFFICIENCY TABLE
  =========================================================
  Regime               | Mean Density    | Retries/Valid Map
  ---------------------------------------------------------------------------
  30x30 D=0.20         | 0.204           | 0.17
  30x30 D=0.25         | 0.254           | 0.20
  30x30 D=0.30         | 0.304           | 0.31
  30x30 D=0.35         | 0.354           | 0.53
  40x40 D=0.25         | 0.252           | 0.18
  40x40 D=0.30         | 0.302           | 0.25
  40x40 D=0.35         | 0.352           | 0.35

  =========================================================
                    GEOMETRIC TOPOLOGY STATS
  =========================================================
  Regime               | W_min (mean+/-std)   | W_sm_min (mean+/-std)  | W_p10 (mean+/-std)   | Tortuosity (mean+/-std)
  --------------------------------------------------------------------------------------------------------------
  30x30 D=0.20         | 0.45 +/- 0.23 m    | 0.46 +/- 0.24 m      | 0.60 +/- 0.39 m    | 1.13 +/- 0.11
  30x30 D=0.25         | 0.42 +/- 0.09 m    | 0.42 +/- 0.11 m      | 0.51 +/- 0.21 m    | 1.17 +/- 0.16
  30x30 D=0.30         | 0.41 +/- 0.06 m    | 0.41 +/- 0.07 m      | 0.47 +/- 0.16 m    | 1.23 +/- 0.21
  30x30 D=0.35         | 0.40 +/- 0.03 m    | 0.41 +/- 0.04 m      | 0.44 +/- 0.11 m    | 1.35 +/- 0.34
  40x40 D=0.25         | 0.41 +/- 0.06 m    | 0.41 +/- 0.07 m      | 0.51 +/- 0.19 m    | 1.14 +/- 0.10
  40x40 D=0.30         | 0.40 +/- 0.03 m    | 0.40 +/- 0.03 m      | 0.46 +/- 0.12 m    | 1.19 +/- 0.14
  40x40 D=0.35         | 0.40 +/- 0.01 m    | 0.40 +/- 0.01 m      | 0.43 +/- 0.06 m    | 1.28 +/- 0.24


  (swarm_rl) PS D:\Swpython validate_survivability.pynization\v10_IEEE_Final\Claud>
  C:\Users\Srinivasa\miniconda3\envs\swarm_rl\lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
    from pkg_resources import resource_stream, resource_exists
pygame 2.6.1 (SDL 2.28.4, Python 3.10.20)
Hello from the pygame community. https://www.pygame.org/contribute.html

=========================================================
          STAGE 2: RANDOM POLICY SURVIVABILITY
=========================================================

--- Evaluating Regime: Target Density 0.20 ---
  Ep 1/20 | Dur: 800 | TTC: 45
  Ep 2/20 | Dur: 739 | TTC: 34
  Ep 3/20 | Dur: 424 | TTC: 38
  Ep 4/20 | Dur: 800 | TTC: 15
  Ep 5/20 | Dur: 721 | TTC: 24
  Ep 6/20 | Dur: 535 | TTC: 54
  Ep 7/20 | Dur: 370 | TTC: 40
  Ep 8/20 | Dur: 348 | TTC: 26
  Ep 9/20 | Dur: 408 | TTC: 16
  Ep 10/20 | Dur: 584 | TTC: 39
  Ep 11/20 | Dur: 800 | TTC: 23
  Ep 12/20 | Dur: 474 | TTC: 28
  Ep 13/20 | Dur: 203 | TTC: 27
  Ep 14/20 | Dur: 212 | TTC: 17
  Ep 15/20 | Dur: 668 | TTC: 33
  Ep 16/20 | Dur: 271 | TTC: 36
  Ep 17/20 | Dur: 800 | TTC: 36
  Ep 18/20 | Dur: 211 | TTC: 12
  Ep 19/20 | Dur: 271 | TTC: 29
  Ep 20/20 | Dur: 800 | TTC: 38
--- Evaluating Regime: Target Density 0.30 ---
  Ep 1/20 | Dur: 304 | TTC: 34
  Ep 2/20 | Dur: 738 | TTC: 20
  Ep 3/20 | Dur: 678 | TTC: 43
  Ep 4/20 | Dur: 247 | TTC: 31
  Ep 5/20 | Dur: 205 | TTC: 26
  Ep 6/20 | Dur: 548 | TTC: 36
  Ep 7/20 | Dur: 506 | TTC: 15
  Ep 8/20 | Dur: 186 | TTC: 41
  Ep 9/20 | Dur: 518 | TTC: 23
  Ep 10/20 | Dur: 535 | TTC: 22
  Ep 11/20 | Dur: 385 | TTC: 21
  Ep 12/20 | Dur: 181 | TTC: 19
  Ep 13/20 | Dur: 275 | TTC: 37
  Ep 14/20 | Dur: 349 | TTC: 17
  Ep 15/20 | Dur: 197 | TTC: 35
  Ep 16/20 | Dur: 316 | TTC: 20
  Ep 17/20 | Dur: 165 | TTC: 8
  Ep 18/20 | Dur: 148 | TTC: 30
  Ep 19/20 | Dur: 222 | TTC: 31
  Ep 20/20 | Dur: 602 | TTC: 43
--- Evaluating Regime: Target Density 0.35 ---
  Ep 1/20 | Dur: 342 | TTC: 35
  Ep 2/20 | Dur: 526 | TTC: 31
  Ep 3/20 | Dur: 435 | TTC: 21
  Ep 4/20 | Dur: 269 | TTC: 37
  Ep 5/20 | Dur: 686 | TTC: 24
  Ep 6/20 | Dur: 204 | TTC: 29
  Ep 7/20 | Dur: 379 | TTC: 17
  Ep 8/20 | Dur: 529 | TTC: 43
  Ep 9/20 | Dur: 220 | TTC: 27
  Ep 10/20 | Dur: 372 | TTC: 8
  Ep 11/20 | Dur: 246 | TTC: 16
  Ep 12/20 | Dur: 404 | TTC: 27
  Ep 13/20 | Dur: 523 | TTC: 39
  Ep 14/20 | Dur: 256 | TTC: 20
  Ep 15/20 | Dur: 800 | TTC: 41
  Ep 16/20 | Dur: 178 | TTC: 17
  Ep 17/20 | Dur: 233 | TTC: 30
  Ep 18/20 | Dur: 227 | TTC: 46
  Ep 19/20 | Dur: 271 | TTC: 48
  Ep 20/20 | Dur: 219 | TTC: 28

===========================================================================================================
                                RANDOM POLICY SURVIVABILITY METRICS
===========================================================================================================
Density    | Mean Ep. Dur.   | Mean TTC     | Inst. Death %   | Throughput   | Collisions/Ep   | Timeouts
---------------------------------------------------------------------------------------------------------
0.20       | 522.0           | 30.5         | 0.0           % | 0.0       % | 9.8             | 5
0.30       | 365.2           | 27.6         | 5.0           % | 0.0       % | 10.0            | 0
0.35       | 365.9           | 29.2         | 5.0           % | 0.0       % | 9.9             | 1

[Insights]
- Mean Ep. Dur.: Average steps before the episode terminates.
- Mean TTC (Time To Collision): Average step at which the FIRST collision occurs.
- Inst. Death %: % of episodes where a collision happened in <= 1.0 second.
- Throughput: % of all generated agents that successfully reached the goal.
- Timeouts: Episodes hitting 800 steps (random policies almost never timeout, usually die first).
(swarm_rl) PS D:\Swarm\BTP\Phase B\Phase_B5_Synchronization\v10_IEEE_Final\Claud> 









(base) PS D:\Swarm\BTP\Phase B\Phase_B5_Synchronization\v10_IEEE_Final\Claud> conda run -n swarm_rl python -u validate_survivability.py --episodes 5 --seeds 42 43 --workers 4
pygame 2.6.1 (SDL 2.28.4, Python 3.10.20)
Hello from the pygame community. https://www.pygame.org/contribute.html

=========================================================
          STAGE 2: RANDOM POLICY SURVIVABILITY
  Macro Seeds: [42, 43] | Episodes/Seed: 5 | Workers: 4
=========================================================

--- Evaluating Regime: 30x30 D=0.20 ---
  Completed 10 total episodes for regime 30x30 D=0.20.
--- Evaluating Regime: 30x30 D=0.25 ---
  Completed 10 total episodes for regime 30x30 D=0.25.
--- Evaluating Regime: 30x30 D=0.30 ---
  Completed 10 total episodes for regime 30x30 D=0.30.
--- Evaluating Regime: 30x30 D=0.35 ---
  Completed 10 total episodes for regime 30x30 D=0.35.
--- Evaluating Regime: 40x40 D=0.20 ---
  Completed 10 total episodes for regime 40x40 D=0.20.
--- Evaluating Regime: 40x40 D=0.25 ---
  Completed 10 total episodes for regime 40x40 D=0.25.
--- Evaluating Regime: 40x40 D=0.30 ---
  Completed 10 total episodes for regime 40x40 D=0.30.
--- Evaluating Regime: 40x40 D=0.35 ---
  Completed 10 total episodes for regime 40x40 D=0.35.

===========================================================================================================================================================
                                      RANDOM POLICY SURVIVABILITY METRICS
                                      Seeds: [42, 43] | Episodes/Seed: 5
===========================================================================================================================================================
Regime          | Ep. Dur (Mean+/-CI) | TTC (Mean+/-CI)  | TTC p5   | Inst.Death%  | Throughput  | Coll/Ep (Mean+/-CI) | Cascades   | Timeouts
-----------------------------------------------------------------------------------------------------------------------------------------------------------
30x30 D=0.20    | 662+/-107          | 59.0+/-19.1      | 25       | 0.0        % | 0.0      % | 8.7+/-1.1           | 3.4        | 0
30x30 D=0.25    | 574+/-135          | 51.0+/-16.9      | 22       | 0.0        % | 0.0      % | 9.2+/-0.9           | 3.9        | 0
30x30 D=0.30    | 618+/-147          | 66.7+/-19.2      | 24       | 0.0        % | 0.0      % | 8.6+/-1.0           | 4.1        | 0
30x30 D=0.35    | 613+/-142          | 58.7+/-14.3      | 29       | 0.0        % | 0.0      % | 9.0+/-1.0           | 4.0        | 0
40x40 D=0.20    | 706+/-80           | 102.5+/-61.7     | 34       | 0.0        % | 0.0      % | 8.6+/-1.2           | 3.4        | 0
40x40 D=0.25    | 702+/-85           | 61.8+/-15.3      | 28       | 0.0        % | 0.0      % | 8.3+/-1.2           | 3.6        | 0
40x40 D=0.30    | 574+/-148          | 56.0+/-15.3      | 26       | 0.0        % | 0.0      % | 9.3+/-0.7           | 4.2        | 0
40x40 D=0.35    | 589+/-108          | 61.1+/-16.6      | 30       | 0.0        % | 0.0      % | 9.4+/-0.7           | 4.2        | 0

[Legend]
  Ep. Dur.    = Average steps before termination (Bootstrapped 95% CI)
  TTC         = Step at which FIRST collision occurs (Bootstrapped 95% CI)
  Inst.Death% = Episodes with collision in <= 1.0 second
  Coll/Ep     = Collisions per episode (Bootstrapped 95% CI)
  Cascades    = Mean collisions happening within 20 steps of a prior collision
C:\Users\Srinivasa\miniconda3\envs\swarm_rl\lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
C:\Users\Srinivasa\miniconda3\envs\swarm_rl\lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
C:\Users\Srinivasa\miniconda3\envs\swarm_rl\lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
C:\Users\Srinivasa\miniconda3\envs\swarm_rl\lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
C:\Users\Srinivasa\miniconda3\envs\swarm_rl\lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
C:\Users\Srinivasa\miniconda3\envs\swarm_rl\lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
C:\Users\Srinivasa\miniconda3\envs\swarm_rl\lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
C:\Users\Srinivasa\miniconda3\envs\swarm_rl\lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
C:\Users\Srinivasa\miniconda3\envs\swarm_rl\lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
C:\Users\Srinivasa\miniconda3\envs\swarm_rl\lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
C:\Users\Srinivasa\miniconda3\envs\swarm_rl\lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
C:\Users\Srinivasa\miniconda3\envs\swarm_rl\lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
C:\Users\Srinivasa\miniconda3\envs\swarm_rl\lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
C:\Users\Srinivasa\miniconda3\envs\swarm_rl\lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
C:\Users\Srinivasa\miniconda3\envs\swarm_rl\lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
C:\Users\Srinivasa\miniconda3\envs\swarm_rl\lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
C:\Users\Srinivasa\miniconda3\envs\swarm_rl\lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
C:\Users\Srinivasa\miniconda3\envs\swarm_rl\lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
C:\Users\Srinivasa\miniconda3\envs\swarm_rl\lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
C:\Users\Srinivasa\miniconda3\envs\swarm_rl\lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
C:\Users\Srinivasa\miniconda3\envs\swarm_rl\lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
C:\Users\Srinivasa\miniconda3\envs\swarm_rl\lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
C:\Users\Srinivasa\miniconda3\envs\swarm_rl\lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
C:\Users\Srinivasa\miniconda3\envs\swarm_rl\lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
C:\Users\Srinivasa\miniconda3\envs\swarm_rl\lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
C:\Users\Srinivasa\miniconda3\envs\swarm_rl\lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
C:\Users\Srinivasa\miniconda3\envs\swarm_rl\lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
C:\Users\Srinivasa\miniconda3\envs\swarm_rl\lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
C:\Users\Srinivasa\miniconda3\envs\swarm_rl\lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
C:\Users\Srinivasa\miniconda3\envs\swarm_rl\lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
C:\Users\Srinivasa\miniconda3\envs\swarm_rl\lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
C:\Users\Srinivasa\miniconda3\envs\swarm_rl\lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
C:\Users\Srinivasa\miniconda3\envs\swarm_rl\lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
C:\Users\Srinivasa\miniconda3\envs\swarm_rl\lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
C:\Users\Srinivasa\miniconda3\envs\swarm_rl\lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
C:\Users\Srinivasa\miniconda3\envs\swarm_rl\lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
C:\Users\Srinivasa\miniconda3\envs\swarm_rl\lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
C:\Users\Srinivasa\miniconda3\envs\swarm_rl\lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
C:\Users\Srinivasa\miniconda3\envs\swarm_rl\lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
C:\Users\Srinivasa\miniconda3\envs\swarm_rl\lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
C:\Users\Srinivasa\miniconda3\envs\swarm_rl\lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
C:\Users\Srinivasa\miniconda3\envs\swarm_rl\lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
C:\Users\Srinivasa\miniconda3\envs\swarm_rl\lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
C:\Users\Srinivasa\miniconda3\envs\swarm_rl\lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
C:\Users\Srinivasa\miniconda3\envs\swarm_rl\lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
C:\Users\Srinivasa\miniconda3\envs\swarm_rl\lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
C:\Users\Srinivasa\miniconda3\envs\swarm_rl\lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
C:\Users\Srinivasa\miniconda3\envs\swarm_rl\lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
