stage,obs_goal_clearance,obs_sc_clearance,spawn_obstacle_clearance,sc_goal_min_dist,goal_spawn_clearance,bfs_clearance,inter_drone_min,spawn_mode,density,pct_all10_ok,avg_drone_ok,clean_drone_successes,total_clean_maps,total_discarded,total_fallbacks,avg_fallback_rate,avg_actual_density,avg_obs_count,infeasible,recommended_ceiling,ceiling_reason
1,2.0,1.5,0.45,7.0,2.0,0.44999999999999996,0.2,clustered,0.35,84.0909090909091,8.409090909090908,370,44,6,0,0.0,0.35776988636363644,51.02272727272727,False,0.3,below_90pct
1,2.0,1.5,0.45,7.0,2.0,0.44999999999999996,0.35,scattered,0.1,100.0,10.0,410,41,9,0,0.0,0.1110521341463415,11.926829268292684,False,0.2,below_90pct
1,2.0,1.5,0.45,7.0,2.0,0.44999999999999996,0.35,scattered,0.15,100.0,10.0,450,45,5,0,0.0,0.16021277777777782,17.8,False,0.2,below_90pct
1,2.0,1.5,0.45,7.0,2.0,0.44999999999999996,0.35,scattered,0.2,97.61904761904762,9.976190476190476,419,42,8,0,0.0,0.20643958333333337,28.047619047619047,False,0.2,below_90pct
1,2.0,1.5,0.45,7.0,2.0,0.44999999999999996,0.35,scattered,0.25,76.19047619047619,9.30952380952381,391,42,8,0,0.0,0.25925044642857153,34.80952380952381,False,0.2,below_90pct
1,2.0,1.5,0.45,7.0,2.0,0.44999999999999996,0.35,scattered,0.3,61.904761904761905,8.928571428571429,375,42,8,0,0.0,0.3077608630952381,40.833333333333336,False,0.2,below_90pct
1,2.0,1.5,0.45,7.0,2.0,0.44999999999999996,0.35,scattered,0.35,40.54054054054054,8.135135135135135,301,37,13,0,0.0,0.35816283783783787,50.62162162162162,False,0.2,below_90pct
1,2.0,1.5,0.45,7.0,2.0,0.44999999999999996,0.5,scattered,0.1,100.0,10.0,410,41,9,0,0.0,0.1110521341463415,11.926829268292684,False,0.2,below_90pct
1,2.0,1.5,0.45,7.0,2.0,0.44999999999999996,0.5,scattered,0.15,100.0,10.0,450,45,5,0,0.0,0.16021277777777782,17.8,False,0.2,below_90pct
1,2.0,1.5,0.45,7.0,2.0,0.44999999999999996,0.5,scattered,0.2,97.5,9.975,399,40,10,0,0.0,0.20620953125000002,28.0,False,0.2,below_90pct
1,2.0,1.5,0.45,7.0,2.0,0.44999999999999996,0.5,scattered,0.25,76.19047619047619,9.30952380952381,391,42,8,0,0.0,0.25925044642857153,34.80952380952381,False,0.2,below_90pct
1,2.0,1.5,0.45,7.0,2.0,0.44999999999999996,0.5,scattered,0.3,61.904761904761905,8.952380952380953,376,42,8,0,0.0,0.3077608630952381,40.833333333333336,False,0.2,below_90pct
1,2.0,1.5,0.45,7.0,2.0,0.44999999999999996,0.5,scattered,0.35,40.54054054054054,8.135135135135135,301,37,13,0,0.0,0.35816283783783787,50.62162162162162,False,0.2,below_90pct
1,2.0,1.5,0.45,7.0,2.0,0.44999999999999996,0.35,clustered,0.1,100.0,10.0,490,49,1,0,0.0,0.11129630102040823,12.428571428571429,False,0.3,below_90pct
1,2.0,1.5,0.45,7.0,2.0,0.44999999999999996,0.35,clustered,0.15,100.0,10.0,500,50,0,0,0.0,0.15973550000000003,17.86,False,0.3,below_90pct
1,2.0,1.5,0.45,7.0,2.0,0.44999999999999996,0.35,clustered,0.2,100.0,10.0,490,49,1,0,0.0,0.2060025510204082,28.06122448979592,False,0.3,below_90pct
1,2.0,1.5,0.45,7.0,2.0,0.44999999999999996,0.35,clustered,0.25,95.55555555555556,9.555555555555555,430,45,5,0,0.0,0.2590025,35.15555555555556,False,0.3,below_90pct
1,2.0,1.5,0.45,7.0,2.0,0.44999999999999996,0.35,clustered,0.3,91.83673469387756,9.183673469387756,450,49,1,0,0.0,0.3073821428571429,41.0,False,0.3,below_90pct
1,2.0,1.5,0.45,7.0,2.0,0.44999999999999996,0.35,clustered,0.35,84.0909090909091,8.409090909090908,370,44,6,0,0.0,0.35776988636363644,51.02272727272727,False,0.3,below_90pct
1,2.0,1.5,0.45,7.0,2.0,0.5,0.2,scattered,0.1,100.0,10.0,400,40,10,0,0.0,0.11078281250000004,11.775,False,0.2,below_90pct
1,2.0,1.5,0.45,7.0,2.0,0.5,0.2,scattered,0.15,100.0,10.0,350,35,15,0,0.0,0.16026392857142863,17.742857142857144,False,0.2,below_90pct
1,2.0,1.5,0.45,7.0,2.0,0.5,0.2,scattered,0.2,90.9090909090909,9.909090909090908,327,33,17,0,0.0,0.20627405303030308,27.636363636363637,False,0.2,below_90pct
1,2.0,1.5,0.45,7.0,2.0,0.5,0.2,scattered,0.25,63.33333333333333,9.0,270,30,20,0,0.0,0.2588704166666667,35.53333333333333,False,0.2,below_90pct
1,2.0,1.5,0.45,7.0,2.0,0.5,0.2,scattered,0.3,48.38709677419355,8.612903225806452,267,31,19,0,0.0,0.30880262096774197,39.70967741935484,False,0.2,below_90pct
1,2.0,1.5,0.45,7.0,2.0,0.5,0.2,scattered,0.35,35.714285714285715,7.642857142857143,214,28,22,0,0.0,0.3587214285714286,49.5,False,0.2,below_90pct
1,2.0,1.5,0.45,7.0,2.0,0.44999999999999996,0.5,clustered,0.1,100.0,10.0,490,49,1,0,0.0,0.11129630102040823,12.428571428571429,False,0.3,below_90pct
1,2.0,1.5,0.45,7.0,2.0,0.44999999999999996,0.5,clustered,0.15,100.0,10.0,500,50,0,0,0.0,0.15973550000000003,17.86,False,0.3,below_90pct
1,2.0,1.5,0.45,7.0,2.0,0.44999999999999996,0.5,clustered,0.2,100.0,10.0,490,49,1,0,0.0,0.2060025510204082,28.06122448979592,False,0.3,below_90pct
1,2.0,1.5,0.45,7.0,2.0,0.44999999999999996,0.5,clustered,0.25,95.65217391304348,9.565217391304348,440,46,4,0,0.0,0.2590796195652174,35.130434782608695,False,0.3,below_90pct
1,2.0,1.5,0.45,7.0,2.0,0.44999999999999996,0.5,clustered,0.3,91.83673469387756,9.183673469387756,450,49,1,0,0.0,0.3073821428571429,41.0,False,0.3,below_90pct
1,2.0,1.5,0.45,7.0,2.0,0.44999999999999996,0.5,clustered,0.35,84.0909090909091,8.409090909090908,370,44,6,0,0.0,0.3579286931818182,50.97727272727273,False,0.3,below_90pct
1,2.0,1.5,0.45,7.0,2.0,0.5,0.2,clustered,0.1,100.0,10.0,490,49,1,0,0.0,0.11129630102040823,12.428571428571429,False,0.25,below_90pct
1,2.0,1.5,0.45,7.0,2.0,0.5,0.2,clustered,0.15,100.0,10.0,490,49,1,0,0.0,0.15987028061224492,17.93877551020408,False,0.25,below_90pct
1,2.0,1.5,0.45,7.0,2.0,0.5,0.2,clustered,0.2,100.0,10.0,460,46,4,0,0.0,0.20604483695652173,27.782608695652176,False,0.25,below_90pct
1,2.0,1.5,0.45,7.0,2.0,0.5,0.2,clustered,0.25,93.18181818181817,9.318181818181818,410,44,6,0,0.0,0.25904673295454556,35.13636363636363,False,0.25,below_90pct
1,2.0,1.5,0.45,7.0,2.0,0.5,0.2,clustered,0.3,83.33333333333334,8.333333333333334,400,48,2,0,0.0,0.3075608072916666,41.3125,False,0.25,below_90pct
1,2.0,1.5,0.45,7.0,2.0,0.5,0.2,clustered,0.35,76.92307692307693,7.6923076923076925,300,39,11,0,0.0,0.35766570512820517,51.333333333333336,False,0.25,below_90pct
1,2.0,1.5,0.45,7.0,2.0,0.5,0.35,scattered,0.1,100.0,10.0,400,40,10,0,0.0,0.11078281250000004,11.775,False,0.2,below_90pct
1,2.0,1.5,0.45,7.0,2.0,0.5,0.35,scattered,0.15,100.0,10.0,350,35,15,0,0.0,0.16026392857142863,17.742857142857144,False,0.2,below_90pct
1,2.0,1.5,0.45,7.0,2.0,0.5,0.35,scattered,0.2,90.9090909090909,9.909090909090908,327,33,17,0,0.0,0.20627405303030308,27.636363636363637,False,0.2,below_90pct
1,2.0,1.5,0.45,7.0,2.0,0.5,0.35,scattered,0.25,63.33333333333333,9.0,270,30,20,0,0.0,0.2588704166666667,35.53333333333333,False,0.2,below_90pct
1,2.0,1.5,0.45,7.0,2.0,0.5,0.35,scattered,0.3,48.38709677419355,8.612903225806452,267,31,19,0,0.0,0.30880262096774197,39.70967741935484,False,0.2,below_90pct
1,2.0,1.5,0.45,7.0,2.0,0.5,0.35,scattered,0.35,32.142857142857146,7.607142857142857,213,28,22,0,0.0,0.3587214285714286,49.5,False,0.2,below_90pct
1,2.0,1.5,0.45,7.0,2.0,0.5,0.5,scattered,0.1,100.0,10.0,400,40,10,0,0.0,0.11078281250000004,11.775,False,0.2,below_90pct
1,2.0,1.5,0.45,7.0,2.0,0.5,0.5,scattered,0.15,100.0,10.0,350,35,15,0,0.0,0.16026392857142863,17.742857142857144,False,0.2,below_90pct
1,2.0,1.5,0.45,7.0,2.0,0.5,0.5,scattered,0.2,90.32258064516128,9.903225806451612,307,31,19,0,0.0,0.20596653225806455,27.548387096774192,False,0.2,below_90pct
1,2.0,1.5,0.45,7.0,2.0,0.5,0.5,scattered,0.25,63.33333333333333,9.0,270,30,20,0,0.0,0.2588704166666667,35.53333333333333,False,0.2,below_90pct
1,2.0,1.5,0.45,7.0,2.0,0.5,0.5,scattered,0.3,48.38709677419355,8.64516129032258,268,31,19,0,0.0,0.30880262096774197,39.70967741935484,False,0.2,below_90pct
1,2.0,1.5,0.45,7.0,2.0,0.5,0.5,scattered,0.35,32.142857142857146,7.607142857142857,213,28,22,0,0.0,0.3587214285714286,49.5,False,0.2,below_90pct
1,2.0,1.5,0.45,7.0,2.0,0.5,0.35,clustered,0.1,100.0,10.0,490,49,1,0,0.0,0.11129630102040823,12.428571428571429,False,0.25,below_90pct
1,2.0,1.5,0.45,7.0,2.0,0.5,0.35,clustered,0.15,100.0,10.0,490,49,1,0,0.0,0.15987028061224492,17.93877551020408,False,0.25,below_90pct
1,2.0,1.5,0.45,7.0,2.0,0.5,0.35,clustered,0.2,100.0,10.0,460,46,4,0,0.0,0.20604483695652173,27.782608695652176,False,0.25,below_90pct
1,2.0,1.5,0.45,7.0,2.0,0.5,0.35,clustered,0.25,93.18181818181817,9.318181818181818,410,44,6,0,0.0,0.25904673295454556,35.13636363636363,False,0.25,below_90pct
1,2.0,1.5,0.45,7.0,2.0,0.5,0.35,clustered,0.3,84.78260869565217,8.478260869565217,390,46,4,0,0.0,0.3077927989130435,41.47826086956522,False,0.25,below_90pct
1,2.0,1.5,0.45,7.0,2.0,0.5,0.35,clustered,0.35,76.31578947368422,7.631578947368421,290,38,12,0,0.0,0.3577195723684211,51.23684210526316,False,0.25,below_90pct
1,2.0,1.5,0.45,7.0,2.0,0.5,0.5,clustered,0.1,100.0,10.0,490,49,1,0,0.0,0.11129630102040823,12.428571428571429,False,0.25,below_90pct
1,2.0,1.5,0.45,7.0,2.0,0.5,0.5,clustered,0.15,100.0,10.0,480,48,2,0,0.0,0.16006393229166668,17.958333333333332,False,0.25,below_90pct
1,2.0,1.5,0.45,7.0,2.0,0.5,0.5,clustered,0.2,100.0,10.0,470,47,3,0,0.0,0.2059656914893617,27.76595744680851,False,0.25,below_90pct
1,2.0,1.5,0.45,7.0,2.0,0.5,0.5,clustered,0.25,93.33333333333333,9.333333333333334,420,45,5,0,0.0,0.2591245833333334,35.111111111111114,False,0.25,below_90pct
1,2.0,1.5,0.45,7.0,2.0,0.5,0.5,clustered,0.3,84.78260869565217,8.478260869565217,390,46,4,0,0.0,0.3075202445652174,41.80434782608695,False,0.25,below_90pct
1,2.0,1.5,0.45,7.0,2.0,0.5,0.5,clustered,0.35,77.14285714285715,7.714285714285714,270,35,15,0,0.0,0.3583835714285715,50.42857142857143,False,0.25,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.4,0.2,scattered,0.1,100.0,10.0,480,48,2,0,0.0,0.11396458333333338,12.5625,False,0.25,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.4,0.2,scattered,0.15,100.0,10.0,490,49,1,0,0.0,0.16149119897959185,19.632653061224488,False,0.25,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.4,0.2,scattered,0.2,91.83673469387756,9.775510204081632,479,49,1,0,0.0,0.20822244897959183,26.26530612244898,False,0.25,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.4,0.2,scattered,0.25,91.83673469387756,9.857142857142858,483,49,1,0,0.0,0.2598469387755103,32.87755102040816,False,0.25,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.4,0.2,scattered,0.3,79.59183673469387,9.448979591836734,463,49,1,0,0.0,0.3085357142857144,43.3469387755102,False,0.25,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.4,0.2,scattered,0.35,54.166666666666664,8.5625,411,48,2,0,0.0,0.3595859375000001,49.166666666666664,False,0.25,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.4,0.2,clustered,0.1,100.0,10.0,500,50,0,0,0.0,0.11365700000000006,12.62,False,0.3,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.4,0.2,clustered,0.15,100.0,10.0,490,49,1,0,0.0,0.16170522959183675,19.612244897959183,False,0.3,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.4,0.2,clustered,0.2,98.0,9.8,490,50,0,0,0.0,0.208061875,26.24,False,0.3,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.4,0.2,clustered,0.25,96.0,9.6,480,50,0,0,0.0,0.2599943750000001,32.76,False,0.3,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.4,0.2,clustered,0.3,95.91836734693877,9.591836734693878,470,49,1,0,0.0,0.30866109693877564,43.06122448979592,False,0.3,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.4,0.2,clustered,0.35,82.0,8.2,410,50,0,0,0.0,0.3593136250000002,49.12,False,0.3,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.4,0.35,scattered,0.1,100.0,10.0,480,48,2,0,0.0,0.11396458333333338,12.5625,False,0.25,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.4,0.35,scattered,0.15,100.0,10.0,490,49,1,0,0.0,0.16149119897959185,19.632653061224488,False,0.25,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.4,0.35,scattered,0.2,91.83673469387756,9.775510204081632,479,49,1,0,0.0,0.20822244897959183,26.26530612244898,False,0.25,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.4,0.35,scattered,0.25,91.83673469387756,9.857142857142858,483,49,1,0,0.0,0.2598469387755103,32.87755102040816,False,0.25,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.4,0.35,scattered,0.3,79.59183673469387,9.448979591836734,463,49,1,0,0.0,0.3085357142857144,43.3469387755102,False,0.25,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.4,0.35,scattered,0.35,54.166666666666664,8.5625,411,48,2,0,0.0,0.3595859375000001,49.166666666666664,False,0.25,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.4,0.35,clustered,0.1,100.0,10.0,500,50,0,0,0.0,0.11365700000000006,12.62,False,0.3,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.4,0.35,clustered,0.15,100.0,10.0,490,49,1,0,0.0,0.16170522959183675,19.612244897959183,False,0.3,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.4,0.35,clustered,0.2,98.0,9.8,490,50,0,0,0.0,0.208061875,26.24,False,0.3,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.4,0.35,clustered,0.25,96.0,9.6,480,50,0,0,0.0,0.2599943750000001,32.76,False,0.3,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.4,0.35,clustered,0.3,95.91836734693877,9.591836734693878,470,49,1,0,0.0,0.30866109693877564,43.06122448979592,False,0.3,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.4,0.35,clustered,0.35,82.0,8.2,410,50,0,0,0.0,0.3593136250000002,49.12,False,0.3,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.4,0.5,scattered,0.1,100.0,10.0,480,48,2,0,0.0,0.11396458333333338,12.5625,False,0.25,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.4,0.5,scattered,0.15,100.0,10.0,490,49,1,0,0.0,0.16149119897959185,19.632653061224488,False,0.25,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.4,0.5,scattered,0.2,91.83673469387756,9.775510204081632,479,49,1,0,0.0,0.20822244897959183,26.26530612244898,False,0.25,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.4,0.5,scattered,0.25,91.83673469387756,9.857142857142858,483,49,1,0,0.0,0.2598469387755103,32.87755102040816,False,0.25,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.4,0.5,scattered,0.3,79.59183673469387,9.448979591836734,463,49,1,0,0.0,0.3085357142857144,43.3469387755102,False,0.25,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.4,0.5,scattered,0.35,54.166666666666664,8.5625,411,48,2,0,0.0,0.3595859375000001,49.166666666666664,False,0.25,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.4,0.5,clustered,0.1,100.0,10.0,500,50,0,0,0.0,0.11365700000000006,12.62,False,0.3,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.4,0.5,clustered,0.15,100.0,10.0,490,49,1,0,0.0,0.16170522959183675,19.612244897959183,False,0.3,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.4,0.5,clustered,0.2,98.0,9.8,490,50,0,0,0.0,0.208061875,26.24,False,0.3,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.4,0.5,clustered,0.25,96.0,9.6,480,50,0,0,0.0,0.2599943750000001,32.76,False,0.3,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.4,0.5,clustered,0.3,95.91836734693877,9.591836734693878,470,49,1,0,0.0,0.30866109693877564,43.06122448979592,False,0.3,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.4,0.5,clustered,0.35,82.0,8.2,410,50,0,0,0.0,0.3593136250000002,49.12,False,0.3,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.44999999999999996,0.2,scattered,0.1,100.0,10.0,470,47,3,0,0.0,0.11425279255319154,12.680851063829786,False,0.25,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.44999999999999996,0.2,scattered,0.15,100.0,10.0,470,47,3,0,0.0,0.1619276595744681,19.48936170212766,False,0.25,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.44999999999999996,0.2,scattered,0.2,92.6829268292683,9.731707317073171,399,41,9,0,0.0,0.20833140243902445,26.634146341463413,False,0.25,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.44999999999999996,0.2,scattered,0.25,91.11111111111111,9.844444444444445,443,45,5,0,0.0,0.2596741666666668,32.55555555555556,False,0.25,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.44999999999999996,0.2,scattered,0.3,73.68421052631578,9.078947368421053,345,38,12,0,0.0,0.3086189144736844,43.44736842105263,False,0.25,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.44999999999999996,0.2,scattered,0.35,38.46153846153847,8.025641025641026,313,39,11,0,0.0,0.3589891025641026,48.92307692307692,False,0.25,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.44999999999999996,0.2,clustered,0.1,100.0,10.0,480,48,2,0,0.0,0.1138052083333334,12.583333333333334,False,0.25,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.44999999999999996,0.2,clustered,0.15,100.0,10.0,480,48,2,0,0.0,0.16188880208333337,19.604166666666668,False,0.25,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.44999999999999996,0.2,clustered,0.2,97.95918367346938,9.795918367346939,480,49,1,0,0.0,0.20804566326530613,26.428571428571427,False,0.25,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.44999999999999996,0.2,clustered,0.25,93.75,9.375,450,48,2,0,0.0,0.2603304687500001,32.916666666666664,False,0.25,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.44999999999999996,0.2,clustered,0.3,86.95652173913044,8.695652173913043,400,46,4,0,0.0,0.3083850543478262,42.630434782608695,False,0.25,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.44999999999999996,0.2,clustered,0.35,76.59574468085107,7.659574468085107,360,47,3,0,0.0,0.35938843085106403,49.170212765957444,False,0.25,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.44999999999999996,0.35,clustered,0.1,100.0,10.0,480,48,2,0,0.0,0.1138052083333334,12.583333333333334,False,0.25,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.44999999999999996,0.35,clustered,0.15,100.0,10.0,480,48,2,0,0.0,0.16188880208333337,19.604166666666668,False,0.25,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.44999999999999996,0.35,clustered,0.2,97.95918367346938,9.795918367346939,480,49,1,0,0.0,0.20804566326530613,26.428571428571427,False,0.25,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.44999999999999996,0.35,clustered,0.25,93.75,9.375,450,48,2,0,0.0,0.2603304687500001,32.916666666666664,False,0.25,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.44999999999999996,0.35,clustered,0.3,88.88888888888889,8.88888888888889,400,45,5,0,0.0,0.308563888888889,42.51111111111111,False,0.25,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.44999999999999996,0.35,clustered,0.35,76.59574468085107,7.659574468085107,360,47,3,0,0.0,0.35938843085106403,49.170212765957444,False,0.25,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.44999999999999996,0.35,scattered,0.1,100.0,10.0,470,47,3,0,0.0,0.11425279255319154,12.680851063829786,False,0.25,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.44999999999999996,0.35,scattered,0.15,100.0,10.0,470,47,3,0,0.0,0.1619276595744681,19.48936170212766,False,0.25,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.44999999999999996,0.35,scattered,0.2,92.6829268292683,9.731707317073171,399,41,9,0,0.0,0.20833140243902445,26.634146341463413,False,0.25,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.44999999999999996,0.35,scattered,0.25,91.11111111111111,9.844444444444445,443,45,5,0,0.0,0.2596741666666668,32.55555555555556,False,0.25,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.44999999999999996,0.35,scattered,0.3,73.68421052631578,9.078947368421053,345,38,12,0,0.0,0.3086189144736844,43.44736842105263,False,0.25,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.44999999999999996,0.35,scattered,0.35,38.46153846153847,8.025641025641026,313,39,11,0,0.0,0.3589891025641026,48.92307692307692,False,0.25,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.44999999999999996,0.5,scattered,0.1,100.0,10.0,470,47,3,0,0.0,0.11425279255319154,12.680851063829786,False,0.25,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.44999999999999996,0.5,scattered,0.15,100.0,10.0,470,47,3,0,0.0,0.1619276595744681,19.48936170212766,False,0.25,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.44999999999999996,0.5,scattered,0.2,92.6829268292683,9.731707317073171,399,41,9,0,0.0,0.20833140243902445,26.634146341463413,False,0.25,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.44999999999999996,0.5,scattered,0.25,91.11111111111111,9.844444444444445,443,45,5,0,0.0,0.2596741666666668,32.55555555555556,False,0.25,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.44999999999999996,0.5,scattered,0.3,74.35897435897436,9.102564102564102,355,39,11,0,0.0,0.3087112179487181,43.69230769230769,False,0.25,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.44999999999999996,0.5,scattered,0.35,40.0,8.075,323,40,10,0,0.0,0.35951906250000004,49.1,False,0.25,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.44999999999999996,0.5,clustered,0.1,100.0,10.0,480,48,2,0,0.0,0.1138052083333334,12.583333333333334,False,0.25,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.44999999999999996,0.5,clustered,0.15,100.0,10.0,470,47,3,0,0.0,0.16190066489361707,19.659574468085108,False,0.25,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.44999999999999996,0.5,clustered,0.2,98.0,9.8,490,50,0,0,0.0,0.208061875,26.24,False,0.25,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.44999999999999996,0.5,clustered,0.25,93.75,9.375,450,48,2,0,0.0,0.2603304687500001,32.916666666666664,False,0.25,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.44999999999999996,0.5,clustered,0.3,88.88888888888889,8.88888888888889,400,45,5,0,0.0,0.308563888888889,42.51111111111111,False,0.25,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.44999999999999996,0.5,clustered,0.35,76.08695652173914,7.608695652173913,350,46,4,0,0.0,0.35954116847826095,49.23913043478261,False,0.25,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.5,0.2,scattered,0.1,100.0,10.0,430,43,7,0,0.0,0.1141870639534884,12.44186046511628,False,0.2,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.5,0.2,scattered,0.15,97.61904761904762,9.976190476190476,419,42,8,0,0.0,0.16176041666666668,19.904761904761905,False,0.2,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.5,0.2,scattered,0.2,97.05882352941177,9.794117647058824,333,34,16,0,0.0,0.20814356617647067,26.823529411764707,False,0.2,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.5,0.2,scattered,0.25,80.0,9.657142857142857,338,35,15,0,0.0,0.2599517857142859,31.428571428571427,False,0.2,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.5,0.2,scattered,0.3,58.620689655172406,8.517241379310345,247,29,21,0,0.0,0.3072314655172415,42.89655172413793,False,0.2,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.5,0.2,scattered,0.35,26.666666666666668,7.433333333333334,223,30,20,0,0.0,0.3592722916666667,48.53333333333333,False,0.2,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.5,0.35,scattered,0.1,100.0,10.0,430,43,7,0,0.0,0.1141870639534884,12.44186046511628,False,0.2,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.5,0.35,scattered,0.15,97.61904761904762,9.976190476190476,419,42,8,0,0.0,0.16176041666666668,19.904761904761905,False,0.2,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.5,0.35,scattered,0.2,97.05882352941177,9.794117647058824,333,34,16,0,0.0,0.20814356617647067,26.823529411764707,False,0.2,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.5,0.35,scattered,0.25,80.0,9.657142857142857,338,35,15,0,0.0,0.2599517857142859,31.428571428571427,False,0.2,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.5,0.35,scattered,0.3,58.620689655172406,8.517241379310345,247,29,21,0,0.0,0.3072314655172415,42.89655172413793,False,0.2,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.5,0.35,scattered,0.35,26.666666666666668,7.433333333333334,223,30,20,0,0.0,0.3592722916666667,48.53333333333333,False,0.2,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.5,0.2,clustered,0.1,100.0,10.0,470,47,3,0,0.0,0.11370864361702133,12.340425531914894,False,0.25,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.5,0.2,clustered,0.15,100.0,10.0,470,47,3,0,0.0,0.16208563829787237,19.74468085106383,False,0.25,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.5,0.2,clustered,0.2,97.82608695652173,9.782608695652174,450,46,4,0,0.0,0.2083092391304348,26.130434782608695,False,0.25,below_90pct
1,2.0,1.5,0.45,8.0,1.0,0.5,0.2,clustered,0.25,91.11111111111111,9.11111111111111,410,45,5,0,0.0,0.26052763888888897,33.266666666666666,False,0.25,below_90pct
