Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
40,drone_5,14.064,5.295,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
40,drone_6,11.795,6.209,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
40,drone_7,15.034,5.473,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
40,drone_8,12.566,6.109,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
40,drone_9,12.946,7.328,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
41,drone_0,17.180,7.652,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
41,drone_1,14.618,6.224,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
41,drone_2,13.500,5.960,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
41,drone_3,13.863,6.533,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
41,drone_4,11.788,7.095,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
41,drone_5,14.169,5.190,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
41,drone_6,11.920,6.129,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
41,drone_7,15.139,5.368,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
41,drone_8,12.671,6.004,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
41,drone_9,13.088,7.186,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
42,drone_0,17.172,7.452,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
42,drone_1,14.748,6.111,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
42,drone_2,13.604,5.854,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
42,drone_3,13.995,6.467,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
42,drone_4,11.861,6.990,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
42,drone_5,14.274,5.085,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
42,drone_6,12.065,6.097,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
42,drone_7,15.244,5.264,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
42,drone_8,12.775,5.899,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
42,drone_9,13.229,7.045,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
43,drone_0,17.231,7.261,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
43,drone_1,14.857,6.010,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
43,drone_2,13.708,5.749,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
43,drone_3,14.100,6.395,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
43,drone_4,12.024,6.935,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
43,drone_5,14.379,4.980,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
43,drone_6,12.194,6.024,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
43,drone_7,15.349,5.159,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
43,drone_8,12.880,5.795,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
43,drone_9,13.371,6.903,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
44,drone_0,17.250,7.062,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
44,drone_1,14.964,5.908,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
44,drone_2,13.813,5.644,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
44,drone_3,14.219,6.349,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
44,drone_4,12.102,6.889,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
44,drone_5,14.483,4.875,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
44,drone_6,12.312,5.935,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
44,drone_7,15.453,5.054,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
44,drone_8,12.985,5.690,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
44,drone_9,13.523,6.774,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
45,drone_0,17.289,6.866,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
45,drone_1,15.070,5.804,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
45,drone_2,13.917,5.539,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
45,drone_3,14.342,6.266,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
45,drone_4,12.261,6.822,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
45,drone_5,14.588,4.771,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
45,drone_6,12.424,5.838,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
45,drone_7,15.558,4.949,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
45,drone_8,13.090,5.585,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
45,drone_9,13.651,6.659,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
46,drone_0,17.300,6.666,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
46,drone_1,15.175,5.700,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
46,drone_2,14.022,5.434,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
46,drone_3,14.482,6.218,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
46,drone_4,12.432,6.803,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
46,drone_5,14.693,4.666,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
46,drone_6,12.532,5.737,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
46,drone_7,15.663,4.845,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
46,drone_8,13.194,5.480,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
46,drone_9,13.776,6.540,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
47,drone_0,17.353,6.473,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
47,drone_1,15.280,5.595,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
47,drone_2,14.127,5.330,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
47,drone_3,14.608,6.140,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
47,drone_4,12.629,6.772,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
47,drone_5,14.798,4.561,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
47,drone_6,12.702,5.708,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
47,drone_7,15.768,4.740,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
47,drone_8,13.299,5.376,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
47,drone_9,13.919,6.445,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
48,drone_0,17.357,6.273,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
48,drone_1,15.385,5.490,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
48,drone_2,14.231,5.225,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
48,drone_3,14.745,6.083,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
48,drone_4,12.813,6.692,17.286,1.682,"3.963236691493689,9.426489691281857,2.4955618487103033;14.54352211784436,8.9332320115951,1.391311167880461;10.195861970439069,2.393659081962049,2.329585496561887;10.985423831621192,3.93962685369417,2.00487310837787;4.239094805781689,2.7881330820801336,2.4738631388018106;4.692980584758267,16.237578052693806,1.3794835076782506"
